Gene 1,Gene 2,Gene 3,Gene 4,Gene 5,Gene 6,Gene 7,Gene 8,Gene 9,Gene 10,Gene 11,Gene 12,Gene 13,Gene 14,Gene 15,Gene 16,Gene 17,Gene 18,Gene 19,Gene 20,Gene 21,Gene 22,Gene 23,Gene 24,Gene 25,Gene 26,Gene 27,Gene 28,Gene 29,Gene 30,Gene 31,Gene 32,Gene 33,Gene 34,Gene 35,Gene 36,Gene 37,Gene 38,Gene 39,Gene 40,Gene 41,Gene 42,Gene 43,Gene 44,Gene 45,Gene 46,Gene 47,Gene 48,Gene 49,Gene 50,Gene 51,Gene 52,Gene 53,Gene 54,Gene 55,Gene 56,Gene 57,Gene 58,Gene 59,Gene 60,Gene 61,Gene 62,Gene 63,Gene 64,Gene 65,Gene 66,Gene 67,Gene 68,Gene 69,Gene 70,Gene 71,Gene 72,Gene 73,Gene 74,Gene 75,Gene 76,Gene 77,Gene 78,Gene 79,Gene 80,Gene 81,Gene 82,Gene 83,Gene 84,Gene 85,Gene 86,Gene 87,Gene 88,Gene 89,Gene 90,Gene 91,Gene 92,Gene 93,Gene 94,Gene 95,Gene 96,Gene 97,Gene 98,Gene 99,Gene 100,Gene 101,Gene 102,Gene 103,Gene 104,Gene 105,Gene 106,Gene 107,Gene 108,Gene 109,Gene 110,Gene 111,Gene 112,Gene 113,Gene 114,Gene 115,Gene 116,Gene 117,Gene 118,Gene 119,Gene 120,Gene 121,Gene 122,Gene 123,Gene 124,Gene 125,Gene 126,Gene 127,Gene 128,Gene 129,Gene 130,Gene 131,Gene 132,Gene 133,Gene 134,Gene 135,Gene 136,Gene 137,Gene 138,Gene 139,Gene 140,Gene 141,Gene 142,Gene 143,Gene 144,Gene 145,Gene 146,Gene 147,Gene 148,Gene 149,Gene 150,Gene 151,Gene 152,Gene 153,Gene 154,Gene 155,Gene 156,Gene 157,Gene 158,Gene 159,Gene 160,Gene 161,Gene 162,Gene 163,Gene 164,Gene 165,Gene 166,Gene 167,Gene 168,Gene 169,Gene 170,Gene 171,Gene 172,Gene 173,Gene 174,Gene 175,Gene 176,Gene 177,Gene 178,Gene 179,Gene 180,Gene 181,Gene 182,Gene 183,Gene 184,Gene 185,Gene 186,Gene 187,Gene 188,Gene 189,Gene 190,Gene 191,Gene 192,Gene 193,Gene 194,Gene 195,Gene 196,Gene 197,Gene 198,Gene 199,Gene 200,Gene 201,Gene 202,Gene 203,Gene 204,Gene 205,Gene 206,Gene 207,Gene 208,Gene 209,Gene 210,Gene 211,Gene 212,Gene 213,Gene 214,Gene 215,Gene 216,Gene 217,Gene 218,Gene 219,Gene 220,Gene 221,Gene 222,Gene 223,Gene 224,Gene 225,Gene 226,Gene 227,Gene 228,Gene 229,Gene 230,Gene 231,Gene 232,Gene 233,Gene 234,Gene 235,Gene 236,Gene 237,Gene 238,Gene 239,Gene 240,Gene 241,Gene 242,Gene 243,Gene 244,Gene 245,Gene 246,Gene 247,Gene 248,Gene 249,Response
179.463,164.475,178.674,141.598,137.259,160.531,173.941,158.953,144.754,141.598,144.754,95.0561,122.271,132.921,110.833,154.614,143.965,117.538,166.052,158.953,139.626,136.865,140.415,194.057,146.331,227.583,116.749,190.901,139.626,128.582,158.953,202.734,135.287,123.455,168.813,428.739,134.104,173.152,139.232,149.092,286.746,190.507,145.937,99.0004,153.036,127.793,198.79,150.67,143.176,172.363,126.61,130.949,103.339,147.909,162.897,232.71,148.303,138.837,128.977,143.176,152.248,112.411,131.343,152.248,142.781,158.953,139.626,262.292,134.893,133.315,137.654,117.144,132.921,113.988,97.8171,171.574,262.686,157.375,114.777,119.905,135.682,122.666,203.128,132.526,133.71,169.997,176.702,177.096,147.909,150.275,117.933,158.953,164.475,192.873,117.538,108.072,152.248,128.977,176.702,129.371,158.953,194.845,122.666,143.965,161.319,122.271,151.459,136.865,179.068,162.503,143.965,151.459,142.387,164.475,151.459,133.71,123.455,110.044,180.646,167.236,199.184,171.969,156.981,115.566,259.925,140.415,121.483,126.216,145.937,121.877,128.977,143.57,153.431,123.455,117.538,125.032,175.913,185.774,179.068,250.459,143.57,137.259,127.793,130.554,228.371,164.475,141.598,136.471,190.901,129.371,121.088,235.471,236.654,161.319,127.793,126.61,109.255,122.666,166.841,113.594,164.475,245.332,135.682,184.985,147.909,143.57,3387.71,175.519,113.594,139.626,139.232,141.598,130.554,162.897,173.546,113.594,133.315,155.797,183.801,132.526,170.391,153.036,133.315,194.845,483.958,130.16,133.71,141.598,131.343,119.51,130.554,222.061,170.786,257.559,136.865,118.722,137.259,160.925,151.064,110.044,164.475,162.897,154.614,148.698,220.089,149.487,128.582,141.204,109.65,186.957,213.778,129.371,136.471,119.51,147.909,189.718,108.467,155.797,152.642,160.136,117.144,119.116,115.172,109.255,170.786,150.67,166.052,183.407,146.726,194.845,175.519,130.16,129.765,182.224,142.781,97.8171,153.431,168.025,161.319,131.738,186.957,157.375,110.833,129.765,127.004,145.542,151.459,160.136,112.411,0
143.405,146.137,177.55,221.254,167.989,166.623,154.332,132.479,133.845,128.382,178.915,146.137,124.285,107.896,122.919,124.285,132.479,114.724,170.721,131.114,159.795,165.258,151.6,169.355,127.016,195.305,133.845,150.234,132.479,146.137,159.795,154.332,147.503,136.577,196.67,232.18,109.261,195.305,176.184,150.234,236.278,183.013,202.133,121.553,139.308,139.308,174.818,143.405,151.6,185.744,154.332,132.479,142.04,148.868,114.724,128.382,152.966,124.285,165.258,151.6,157.063,121.553,116.09,191.207,155.697,150.234,142.04,192.573,129.748,114.724,144.771,109.261,120.187,137.942,124.285,172.087,335.978,169.355,106.53,118.822,146.137,131.114,180.281,146.137,142.04,172.087,169.355,131.114,143.405,169.355,128.382,133.845,148.868,178.915,133.845,114.724,118.822,137.942,172.087,135.211,146.137,274.519,120.187,142.04,142.04,150.234,127.016,131.114,136.577,154.332,136.577,128.382,129.748,191.207,151.6,137.942,118.822,137.942,155.697,135.211,144.771,162.526,152.966,114.724,157.063,139.308,109.261,135.211,178.915,124.285,143.405,158.429,148.868,150.234,148.868,140.674,150.234,176.184,152.966,139.308,169.355,146.137,111.993,146.137,169.355,150.234,155.697,131.114,162.526,172.087,124.285,215.791,204.865,144.771,139.308,133.845,125.65,114.724,170.721,137.942,146.137,239.009,131.114,228.083,155.697,166.623,923.258,147.503,128.382,139.308,152.966,142.04,142.04,159.795,196.67,137.942,116.09,142.04,180.281,142.04,183.013,139.308,137.942,204.865,198.036,125.65,144.771,125.65,151.6,151.6,169.355,140.674,169.355,178.915,122.919,96.9694,142.04,208.962,114.724,139.308,174.818,166.623,176.184,150.234,178.915,140.674,90.1406,158.429,121.553,184.378,202.133,118.822,142.04,136.577,169.355,226.717,132.479,125.65,177.55,211.694,127.016,132.479,127.016,129.748,178.915,181.647,161.16,234.912,124.285,184.378,109.261,139.308,129.748,172.087,144.771,125.65,137.942,166.623,165.258,132.479,191.207,161.16,116.09,137.942,147.503,151.6,169.355,172.087,116.09,1
165.373,138.913,186.32,141.118,174.193,160.963,171.988,149.938,155.451,148.836,162.065,135.606,142.221,125.683,142.221,145.528,152.143,122.376,152.143,141.118,149.938,176.398,125.683,186.32,143.323,166.475,147.733,130.093,125.683,121.273,170.885,160.963,148.836,144.426,178.603,122.376,114.659,144.426,164.27,160.963,208.37,175.295,145.528,108.044,133.401,128.991,184.115,147.733,176.398,164.27,167.578,140.016,124.581,184.115,103.634,149.938,149.938,140.016,137.811,138.913,145.528,127.888,154.348,622.905,162.065,151.041,153.246,192.935,125.683,158.758,162.065,117.966,171.988,140.016,169.783,238.137,220.497,205.062,147.733,144.426,137.811,147.733,198.447,169.783,144.426,159.86,190.73,126.786,152.143,163.168,165.373,160.963,141.118,168.68,140.016,119.068,166.475,152.143,188.525,155.451,122.376,228.215,132.298,148.836,145.528,143.323,133.401,131.196,149.938,141.118,140.016,120.171,132.298,153.246,141.118,155.451,121.273,133.401,128.991,164.27,120.171,165.373,164.27,126.786,192.935,147.733,166.475,135.606,153.246,125.683,136.708,200.652,115.761,138.913,135.606,147.733,181.91,197.345,184.115,153.246,174.193,145.528,124.581,154.348,170.885,128.991,119.068,169.783,115.761,179.705,121.273,229.317,218.292,137.811,163.168,122.376,130.093,108.044,180.808,127.888,141.118,242.547,137.811,158.758,124.581,147.733,295.466,130.093,144.426,120.171,142.221,157.655,151.041,138.913,173.09,123.478,95.9163,122.376,196.242,135.606,184.115,147.733,135.606,233.727,210.575,168.68,143.323,151.041,132.298,224.907,143.323,151.041,169.783,154.348,156.553,113.556,144.426,203.96,124.581,136.708,198.447,202.857,142.221,134.503,191.833,176.398,110.249,159.86,120.171,189.628,207.267,136.708,130.093,136.708,184.115,184.115,127.888,147.733,166.475,136.708,151.041,151.041,122.376,146.631,136.708,167.578,160.963,248.059,152.143,134.503,94.8138,116.864,157.655,201.755,159.86,110.249,151.041,163.168,154.348,151.041,186.32,187.423,124.581,125.683,156.553,122.376,165.373,158.758,127.888,1
157.272,150.993,185.21,142.831,152.563,132.158,181.757,161.666,152.249,152.877,210.637,130.903,143.145,131.531,119.288,133.414,159.783,137.181,178.304,143.773,158.213,160.411,154.76,185.524,139.065,176.42,151.307,150.365,124.938,171.398,142.831,141.262,156.644,143.773,175.165,140.32,142.831,160.725,158.213,151.935,155.074,191.488,139.065,135.298,138.123,143.145,162.922,167.317,173.595,172.026,175.165,162.294,139.065,168.886,128.705,179.246,160.725,153.505,178.932,140.948,171.398,134.67,145.657,198.081,172.967,159.469,146.912,208.754,157.586,134.67,130.275,130.903,157.899,145.343,119.288,163.864,242.343,172.026,136.553,128.391,166.689,152.877,178.932,148.482,169.828,194,181.129,147.854,156.958,167.945,148.482,148.168,153.505,170.77,150.993,132.786,140.634,153.191,172.34,152.877,172.34,140.948,144.715,168.259,173.595,151.307,125.88,167.945,163.236,173.595,166.375,155.702,137.809,156.33,142.518,152.877,145.343,143.145,144.715,151.307,147.54,180.501,176.42,122.113,177.99,172.967,151.307,138.123,182.385,149.11,131.844,139.065,150.365,157.272,130.903,151.935,183.64,148.482,173.595,174.537,170.142,161.666,126.194,168.259,189.605,136.553,154.76,173.909,126.194,124.938,134.042,220.369,227.589,158.527,140.32,143.773,115.207,138.751,178.932,139.065,141.89,236.378,145.029,155.702,161.352,152.249,181.443,135.925,148.482,139.692,157.586,136.867,115.207,159.155,159.783,125.566,122.113,135.611,203.417,155.074,205.615,162.922,151.935,248.935,186.152,143.145,151.935,151.935,149.738,158.213,157.586,137.181,191.802,210.637,143.145,119.288,142.518,199.65,139.378,159.469,187.094,200.592,196.825,167.631,146.912,169.2,147.54,162.608,145.971,173.281,162.608,160.411,148.796,143.145,200.906,172.967,136.553,149.738,172.653,196.197,143.773,156.016,118.032,139.378,181.443,174.851,173.281,236.378,163.55,143.145,126.822,141.576,129.647,181.757,151.935,111.754,155.702,148.796,171.084,160.097,196.511,187.407,133.1,136.867,147.854,124.624,177.676,148.482,129.961,1
167.929,156.868,189.046,235.302,181.002,127.707,151.84,158.879,152.846,136.757,170.946,137.762,160.89,146.812,110.612,141.785,182.007,155.862,171.951,138.768,131.729,143.796,139.773,184.018,125.696,175.974,150.835,133.74,134.746,155.862,143.796,123.684,138.768,129.718,177.985,188.04,117.651,163.907,153.851,149.829,157.874,190.052,155.862,144.801,165.918,137.762,165.918,157.874,154.857,168.935,142.79,136.757,145.807,151.84,114.634,184.018,152.846,168.935,131.729,134.746,171.951,137.762,118.657,192.063,173.963,173.963,111.618,187.035,143.796,123.684,154.857,107.595,157.874,149.829,110.612,185.024,325.803,177.985,192.063,129.718,129.718,170.946,175.974,134.746,159.885,182.007,176.979,144.801,150.835,154.857,136.757,143.796,166.924,145.807,129.718,148.823,151.84,128.712,174.968,158.879,141.785,225.246,179.996,185.024,177.985,132.734,127.707,146.812,157.874,138.768,140.779,149.829,149.829,151.84,144.801,151.84,143.796,142.79,146.812,232.285,165.918,148.823,163.907,130.723,138.768,149.829,136.757,146.812,189.046,139.773,146.812,152.846,156.868,121.673,142.79,156.868,166.924,128.712,186.029,214.185,143.796,141.785,150.835,163.907,182.007,162.901,161.896,176.979,156.868,126.701,114.634,181.002,224.241,147.818,119.662,145.807,134.746,124.69,179.996,131.729,151.84,282.564,135.751,243.346,155.862,149.829,1156.4,171.951,145.807,137.762,172.957,119.662,121.673,143.796,163.907,121.673,131.729,146.812,196.085,142.79,210.163,143.796,110.612,238.319,239.324,164.913,148.823,176.979,153.851,145.807,141.785,167.929,170.946,195.079,203.124,97.5397,143.796,191.057,157.874,129.718,176.979,174.968,157.874,135.751,198.096,165.918,134.746,182.007,137.762,164.913,177.985,151.84,168.935,141.785,170.946,179.996,140.779,145.807,177.985,199.102,163.907,135.751,138.768,150.835,159.885,170.946,156.868,210.163,158.879,176.979,124.69,121.673,122.679,178.99,164.913,101.562,173.963,148.823,148.823,172.957,234.296,153.851,144.801,152.846,162.901,133.74,230.274,147.818,128.712,1
208.647,169.06,205.078,148.941,155.431,114.221,167.437,160.947,147.643,145.696,157.702,254.076,116.492,118.439,118.439,143.425,159,148.292,147.968,134.664,222.276,139.531,127.849,171.331,125.253,247.911,154.457,190.476,114.221,169.06,182.688,111.949,129.147,127.2,273.87,118.439,137.908,165.166,157.378,124.604,134.664,196.641,131.094,160.298,118.764,137.908,149.266,136.611,121.359,191.449,199.886,146.021,132.392,152.186,72.6859,144.723,147.643,148.941,149.266,145.696,190.151,123.955,104.161,131.419,291.068,164.517,128.823,238.176,122.657,125.253,114.545,107.406,134.015,108.704,105.784,136.286,247.911,216.435,168.411,120.71,119.737,196.641,161.596,146.67,159,153.484,161.272,185.933,133.041,177.172,215.462,127.2,138.882,141.802,96.3737,97.3472,140.18,112.923,179.443,219.68,161.596,150.239,113.896,156.404,171.98,141.802,134.988,146.021,212.217,158.351,316.703,165.49,193.721,152.511,149.915,168.735,136.935,109.678,151.213,168.411,100.592,126.227,171.331,140.504,171.007,263.811,122.333,145.047,131.094,130.77,175.549,134.339,125.253,110.327,123.306,146.67,180.741,104.486,255.699,147.643,132.717,160.298,135.962,131.419,176.523,208.972,196.317,137.908,121.035,119.413,112.923,225.845,220.978,170.682,112.274,136.286,171.007,142.127,197.615,191.125,189.178,239.799,128.174,136.935,200.211,135.962,278.737,278.088,120.061,135.637,208.323,135.962,140.829,190.8,170.358,157.378,165.49,152.835,146.345,234.931,151.213,127.2,150.564,209.296,276.466,124.604,122.657,148.941,122.657,140.504,125.578,213.515,146.994,132.392,205.403,101.566,145.372,157.702,116.492,116.817,180.092,159.974,130.445,145.696,298.207,151.862,190.151,121.359,141.478,226.17,150.888,114.87,127.849,140.829,152.835,169.709,111.625,123.306,169.06,146.67,217.733,144.074,151.213,133.69,213.19,159,179.119,136.611,230.064,363.429,124.604,131.094,123.306,202.158,160.298,102.863,209.296,117.141,139.531,134.339,233.633,147.968,103.837,131.743,164.841,203.131,178.794,184.96,98.9696,0
223.265,154.568,229.705,178.182,192.136,140.077,161.008,183.013,151.884,138.467,147.591,282.301,152.421,115.389,108.949,137.394,157.251,121.293,142.761,124.513,152.958,145.981,147.054,202.334,145.444,213.068,131.49,139.004,114.853,138.467,157.251,113.779,196.43,131.49,201.26,190.526,142.761,186.77,166.912,127.196,264.59,209.311,154.568,118.609,107.875,127.733,150.811,139.004,187.843,190.526,155.105,149.738,106.265,161.545,98.7517,159.935,158.325,156.178,139.004,145.981,177.646,111.096,108.412,150.811,120.219,155.105,111.096,271.03,134.174,124.513,169.595,151.884,161.008,111.632,125.05,194.82,390.177,177.646,130.417,142.224,132.563,141.687,166.912,134.174,144.907,189.453,206.627,152.421,154.568,186.77,143.834,137.394,160.472,136.32,101.435,127.196,154.568,130.417,128.807,127.733,176.036,370.856,145.981,147.591,171.742,137.93,151.348,187.306,192.136,156.715,155.105,147.054,165.838,161.008,133.1,157.788,124.513,118.073,152.958,293.572,110.559,129.343,161.008,158.325,161.008,169.059,125.586,133.637,241.512,122.366,157.251,158.325,132.027,237.755,135.784,151.884,150.811,124.513,169.059,143.834,144.907,174.426,125.586,138.467,167.985,147.054,167.985,142.761,198.04,108.412,114.853,199.113,196.967,201.26,119.683,145.444,127.196,125.05,151.884,133.1,147.591,232.389,127.196,150.274,145.444,148.664,1638.53,178.182,128.807,146.517,158.861,140.614,121.293,159.935,202.87,147.054,188.38,106.802,157.251,113.242,188.916,131.49,130.417,199.113,360.658,162.618,157.788,144.907,154.568,132.563,141.151,193.747,164.765,193.747,179.256,114.316,141.687,199.113,119.146,156.178,162.618,160.472,134.71,116.463,186.233,143.297,130.953,150.811,136.857,242.049,148.128,119.146,133.637,121.293,172.279,266.2,127.733,170.669,151.348,159.398,125.586,122.366,121.83,139.54,224.338,179.256,200.187,293.572,181.403,205.017,128.807,149.201,103.045,207.164,139.54,90.7013,132.027,144.907,147.591,118.609,173.889,147.054,116.463,134.71,144.371,166.375,183.549,183.013,146.517,0
162.935,86.8731,205.021,260.233,164.866,145.561,154.055,134.364,120.464,140.155,208.882,101.159,128.958,139.383,138.225,149.422,88.8036,162.549,99.2284,103.862,216.604,128.572,140.155,231.662,101.545,182.24,115.445,172.588,114.286,112.356,207.723,210.426,116.989,100.387,190.735,83.3982,101.931,172.202,136.68,149.422,169.113,151.352,204.634,149.422,88.8036,103.476,202.318,128.958,119.306,166.41,151.352,123.553,99.6145,115.831,66.7958,140.155,163.321,146.333,131.275,186.874,205.407,149.808,210.04,1028.19,99.6145,132.433,104.248,235.137,130.889,201.932,128.186,128.958,89.1897,90.7341,143.63,175.677,140.927,149.808,181.468,129.73,119.692,127.8,268.341,113.514,93.8229,135.908,152.897,113.514,158.302,259.075,137.453,157.916,102.703,134.364,131.661,103.089,154.827,269.5,190.349,112.742,108.881,334.751,239.384,135.908,148.263,137.066,121.622,149.808,171.043,154.441,127.8,146.333,122.781,256.372,146.719,117.375,106.95,88.0314,127.028,184.171,94.9813,151.352,127.8,116.217,123.553,146.333,128.186,120.464,98.4562,91.5063,150.194,349.423,155.213,83.3982,107.337,139.383,467.956,344.404,173.746,237.453,187.646,320.851,113.514,147.491,216.217,133.592,122.395,110.811,203.09,144.016,90.7341,277.222,174.518,157.53,131.275,141.7,113.9,110.811,199.229,108.881,165.638,284.172,126.642,145.175,133.978,113.128,76.0622,242.472,98.4562,123.167,107.723,144.788,159.846,141.314,144.788,143.63,129.344,146.333,170.271,147.491,130.117,110.039,119.692,209.654,110.039,237.839,107.723,103.476,108.109,151.738,100.001,160.619,125.483,145.947,87.2592,83.0121,90.7341,151.352,123.167,110.425,134.364,119.692,121.622,131.661,218.148,91.8924,136.68,117.375,89.9619,183.399,176.063,120.464,162.549,118.92,141.7,145.561,101.545,95.7535,164.866,141.314,102.317,93.8229,149.422,202.318,143.63,144.016,245.947,125.097,127.8,183.013,106.564,95.3674,103.862,176.449,117.375,147.877,128.572,183.013,154.827,96.5257,118.534,120.078,91.5063,156.758,118.147,85.7148,153.669,152.124,90.348,1
159.757,161.779,184.024,140.546,141.557,142.568,178.968,151.668,114.257,153.69,168.857,130.434,115.268,123.357,133.468,117.29,138.523,109.201,156.724,148.635,160.768,159.757,167.846,172.901,146.612,183.013,144.59,149.646,120.323,176.946,153.69,142.568,123.357,143.579,179.979,143.579,123.357,172.901,143.579,140.546,156.724,229.524,146.612,103.134,116.279,151.668,169.868,172.901,159.757,205.257,178.968,135.49,135.49,166.835,124.368,183.013,157.735,136.501,194.135,148.635,164.812,141.557,154.701,195.146,169.868,180.99,137.512,260.869,126.39,115.268,172.901,110.212,145.601,171.89,129.423,175.935,290.191,203.235,140.546,129.423,159.757,142.568,179.979,142.568,146.612,187.057,165.824,122.345,174.924,176.946,163.801,154.701,157.735,176.946,132.457,114.257,142.568,140.546,174.924,150.657,165.824,211.324,119.312,178.968,173.913,151.668,129.423,140.546,149.646,160.768,146.612,153.69,138.523,150.657,141.557,158.746,152.679,139.535,149.646,155.712,148.635,168.857,153.69,130.434,161.779,165.824,141.557,134.479,161.779,123.357,137.512,143.579,134.479,150.657,157.735,133.468,202.224,152.679,171.89,189.079,146.612,151.668,148.635,150.657,216.38,149.646,150.657,171.89,133.468,129.423,143.579,200.202,241.658,165.824,151.668,143.579,114.257,118.301,174.924,153.69,132.457,248.735,148.635,154.701,143.579,158.746,475.226,160.768,157.735,162.79,143.579,136.501,110.212,151.668,178.968,116.279,106.168,127.401,187.057,141.557,191.102,131.446,151.668,244.691,177.957,134.479,150.657,166.835,155.712,142.568,171.89,129.423,176.946,134.479,135.49,113.245,152.679,201.213,140.546,120.323,175.935,191.102,182.002,142.568,207.28,162.79,104.145,169.868,117.29,167.846,184.024,162.79,160.768,147.623,176.946,209.302,122.345,141.557,146.612,183.013,136.501,153.69,122.345,140.546,214.357,172.901,161.779,310.414,160.768,151.668,128.412,135.49,117.29,175.935,134.479,105.156,171.89,129.423,143.579,162.79,194.135,154.701,150.657,125.379,159.757,122.345,179.979,174.924,131.446,1
187.754,178.271,184.909,215.253,195.34,118.532,151.72,176.375,104.308,111.894,129.911,176.375,112.842,80.6014,139.393,219.046,100.515,212.408,116.635,105.256,245.597,146.979,148.876,217.15,117.583,203.874,113.79,124.221,119.48,98.6182,146.979,72.0672,112.842,141.29,164.048,120.428,105.256,200.081,172.582,100.515,418.179,217.15,245.597,120.428,145.083,127.066,215.253,145.083,129.911,138.445,149.824,109.997,308.182,113.79,48.3609,127.066,156.462,135.6,145.083,130.859,185.857,93.877,164.048,140.341,118.532,256.028,127.066,208.615,124.221,100.515,109.997,110.945,98.6182,133.704,101.463,231.374,623.002,146.031,196.288,96.7217,142.238,119.48,253.183,120.428,157.41,125.169,146.979,130.859,110.945,236.115,134.652,128.014,111.894,138.445,85.3427,84.3944,121.376,122.325,168.789,132.755,111.894,305.337,144.134,128.962,184.909,109.997,133.704,123.273,164.048,144.134,193.443,146.031,203.874,155.513,197.236,128.962,121.376,116.635,103.359,414.386,156.462,149.824,134.652,113.79,162.151,146.031,105.256,131.807,108.101,94.8252,162.151,124.221,101.463,83.4462,121.376,102.411,121.376,208.615,163.099,169.737,107.152,130.859,83.4462,96.7217,219.994,159.306,164.048,91.9805,129.911,168.789,91.9805,204.822,180.168,167.841,109.049,127.066,106.204,128.014,201.029,124.221,145.083,283.527,97.67,174.478,104.308,131.807,460.851,190.599,120.428,110.945,198.185,152.669,135.6,154.565,171.634,138.445,112.842,177.323,96.7217,164.048,161.203,102.411,91.9805,213.357,129.911,147.927,112.842,103.359,120.428,204.822,142.238,263.614,169.737,174.478,271.2,80.6014,120.428,247.494,109.049,55.9469,107.152,101.463,1448.93,164.048,220.943,126.118,211.46,109.997,112.842,161.203,127.066,113.79,155.513,89.1357,97.67,223.788,94.8252,139.393,185.857,131.807,147.927,133.704,134.652,134.652,194.392,185.857,207.667,389.732,158.358,241.804,132.755,111.894,125.169,168.789,110.945,92.9287,138.445,93.877,122.325,94.8252,449.471,168.789,70.1707,180.168,101.463,109.997,208.615,130.859,106.204,1
177.908,160.551,201.135,171.016,147.533,133.239,186.076,153.659,133.239,160.04,172.037,132.474,136.813,136.302,125.071,131.963,166.677,128.9,182.247,130.432,162.082,147.533,150.086,205.73,137.068,195.265,147.023,149.575,132.218,156.977,149.065,135.537,164.124,133.239,169.74,163.614,148.044,175.866,160.296,144.215,141.663,208.793,136.813,136.302,132.729,140.386,172.548,172.548,169.995,166.677,180.205,155.701,150.596,173.313,168.464,175.866,162.593,162.082,159.53,140.131,169.74,122.774,141.663,192.202,181.992,168.464,133.239,206.751,137.579,143.704,139.876,129.921,178.673,136.558,121.498,147.533,271.584,183.013,165.656,110.778,155.191,143.449,182.247,157.233,215.684,181.992,170.25,140.386,162.593,143.449,142.939,147.023,161.317,159.785,143.704,137.834,148.809,131.197,161.827,160.04,162.082,207.772,133.239,166.677,217.471,138.089,141.152,151.107,159.785,163.359,176.887,156.212,136.047,160.296,146.767,127.879,142.173,132.474,148.554,298.129,147.278,157.488,171.016,138.6,194.754,157.743,143.96,130.176,182.757,134.005,136.047,149.065,140.897,132.729,154.68,169.485,182.757,124.05,162.848,161.572,156.467,155.701,134.771,146.767,188.118,137.834,141.918,162.082,191.691,125.582,119.711,220.024,218.747,150.851,145.491,133.239,135.537,143.96,177.142,140.897,143.96,252.951,140.897,167.187,154.935,150.596,527.342,171.016,147.278,155.956,163.614,137.068,134.516,163.614,179.184,128.645,133.495,150.086,191.181,151.617,200.88,130.432,141.407,219.513,257.035,142.173,140.386,150.596,144.725,124.816,146.512,183.268,158.254,191.181,146.257,106.183,142.684,198.583,163.614,160.806,200.37,188.628,173.824,142.939,187.607,147.278,145.746,151.872,148.554,587.325,207.516,125.327,156.212,131.453,178.418,203.177,140.897,144.725,166.932,176.631,148.044,148.809,131.708,129.411,171.782,170.506,200.114,238.657,143.704,172.292,141.407,147.023,116.903,199.859,146.512,119.456,150.086,139.621,168.208,159.019,239.678,176.887,132.474,123.795,155.956,120.732,216.45,168.208,110.522,0
160.495,144.206,196.427,161.454,173.431,148.997,176.305,150.914,147.081,148.518,188.283,164.328,140.374,121.21,137.978,136.062,148.039,145.644,153.788,133.187,172.473,158.579,138.457,208.884,132.708,157.142,132.708,184.929,122.647,151.872,152.83,112.107,153.309,138.457,172.952,132.229,134.624,174.389,177.743,152.83,201.218,183.013,140.374,130.792,136.062,140.374,169.598,155.225,158.579,173.431,167.203,130.313,159.058,177.264,105.879,169.119,170.556,158.579,166.244,123.605,182.054,152.351,150.434,194.99,162.412,200.26,143.727,233.317,137.02,131.271,140.374,122.168,149.955,140.853,107.795,174.868,285.538,201.218,199.781,126.959,167.203,152.351,252.002,164.328,176.784,196.906,179.659,140.374,163.37,187.804,143.727,139.894,130.313,160.495,141.811,139.415,132.708,132.708,179.659,157.142,148.039,168.64,120.252,164.328,186.845,150.914,123.126,147.081,148.518,165.765,173.91,148.039,146.602,150.914,152.351,138.457,168.64,136.062,153.309,181.575,154.267,173.91,155.225,118.335,155.704,156.663,144.685,126.959,161.933,132.708,147.081,137.978,141.332,137.978,137.499,148.997,191.636,136.541,158.1,180.138,151.393,145.164,134.624,161.454,168.161,141.811,139.894,165.765,130.792,139.415,128.875,198.344,217.986,153.788,142.769,140.374,149.476,135.583,221.34,134.624,131.271,227.568,127.438,159.537,155.704,137.978,392.854,157.142,157.142,155.225,167.682,160.495,124.564,141.811,159.058,124.564,135.104,139.415,200.26,159.537,165.286,152.351,144.206,243.857,206.967,184.45,152.83,162.891,145.644,146.123,175.826,134.145,184.929,169.119,155.704,120.731,149.476,200.739,139.415,129.354,207.925,172.473,472.383,137.978,166.244,161.933,137.499,164.328,174.389,151.872,153.309,153.309,152.351,135.583,167.682,219.424,136.541,145.164,192.115,176.305,143.727,148.039,124.564,204.093,173.431,165.286,171.035,250.564,150.914,122.647,126.959,146.123,140.374,165.286,137.02,126.001,155.225,133.187,159.537,177.264,182.054,161.454,144.685,128.875,134.624,139.415,194.99,157.621,129.834,1
